Tip_name,Floral_architecture_code
PAPILIONOIDEAE_Hedysarum_alpinum_ColeAK025002_JQ669599,1
PAPILIONOIDEAE_Hedysarum_hedysaroides_McDonald23_JQ669597,1
PAPILIONOIDEAE_Hedysarum_taipeicum_NC046493,1
PAPILIONOIDEAE_Hedysarum_vicioides_NHQyy01_EF685996,1
PAPILIONOIDEAE_Hedysarum_semenowii_15CS10171_NC047344,1
PAPILIONOIDEAE_Ebenus_barbigera_Akman6073_LC085334,1
PAPILIONOIDEAE_Ebenus_boissieri_Akman7782_LC085335,1
PAPILIONOIDEAE_Ebenus_cappadocica_Nydeyger42899_LC085336,1
PAPILIONOIDEAE_Ebenus_laguroides_Nyedegger42709_JQ669623,1
PAPILIONOIDEAE_Ebenus_longipes_Nydegger45688_JQ619961,1
PAPILIONOIDEAE_Ebenus_pinnata_MSB537556_AB854571,1
PAPILIONOIDEAE_Ebenus_stellata_TARI20061_AB854572,1
PAPILIONOIDEAE_Ebenus_armitagei_MSB1015_AB854568,1
PAPILIONOIDEAE_Ebenus_cretica_Bohling7262_JQ619960,1
PAPILIONOIDEAE_Sulla_glomerata_Pitard114_KP338592,1
PAPILIONOIDEAE_Sulla_spinosissima_Verbylaite016_JQ669598,1
PAPILIONOIDEAE_Sulla_carnosa_ZoraiSN_KX632085,1
PAPILIONOIDEAE_Sulla_coronaria_Graves53007_JQ619963,1
PAPILIONOIDEAE_Sulla_pallida_PodlechMSB97026_AB854608,1
PAPILIONOIDEAE_Sulla_aculeolata_Podlech_AB854607,1
PAPILIONOIDEAE_Alhagi_maurorum_Adams1988_AY386880,1
PAPILIONOIDEAE_Alhagi_pseudalhagi_DL214_MT571455,1
PAPILIONOIDEAE_Alhagi_graecorum_MozaffarianITARI62837_AB854561,1
PAPILIONOIDEAE_Caragana_aurantiaca_Podlech31878_JQ669591,1
PAPILIONOIDEAE_Caragana_pygmaea_Wojciechowski1134_JQ619967,1
PAPILIONOIDEAE_Caragana_chinghaiensis_Ho93_JQ669589,1
PAPILIONOIDEAE_Caragana_rosea_NC039932,1
PAPILIONOIDEAE_Caragana_stenophylla_NC057610,1
PAPILIONOIDEAE_Caragana_laeta_SkvortsovaSN_JQ669617,1
PAPILIONOIDEAE_Calophaca_soongorica_BaitulinSN_JF501108,1
PAPILIONOIDEAE_Calophaca_wolgarica_HillienSN_JF501109,1
PAPILIONOIDEAE_Calophaca_pskemica_MSB139208_JQ669603,1
PAPILIONOIDEAE_Calophaca_sinica_MN696543,1
PAPILIONOIDEAE_Caragana_kozlowii_NC035228,1
PAPILIONOIDEAE_Caragana_spinosa_Chang2004053_KP338504,1
PAPILIONOIDEAE_Caragana_acanthophylla_SkvortsovaSN_JQ669590,1
PAPILIONOIDEAE_Caragana_halodendron_MW349012,1
PAPILIONOIDEAE_Caragana_gerrardiana_Chang2010258_KP338492,1
PAPILIONOIDEAE_Caragana_franchetiana_ChangQZ237_KP338491,1
PAPILIONOIDEAE_Caragana_tibetica_Chang2010161_KP338506,1
PAPILIONOIDEAE_Caragana_korshinskii_Unvouchered_NC035229,1
PAPILIONOIDEAE_Caragana_microphylla_NC032691,1
PAPILIONOIDEAE_Caragana_arborescens_WojciechowskiSN_AF142737,1
PAPILIONOIDEAE_Caragana_decorticans_Podlech15945_JQ669592,1
PAPILIONOIDEAE_Caragana_soongorica_Chang2004260_KP338503,1
PAPILIONOIDEAE_Chesneya_astragalina_Zarrei1032_JQ619959,1
PAPILIONOIDEAE_Chesneya_kotschyi_Lambinon7626_JQ669609,1
PAPILIONOIDEAE_Chesneya_elegans_Nydegger43494_JQ619958,1
PAPILIONOIDEAE_Chesneya_rytidosperma_Duran6187_KP230737,1
PAPILIONOIDEAE_Chesneya_macrantha_ChangQZ699_KP338508,1
PAPILIONOIDEAE_Chesneya_nubigena_PendryJRSA213_KX267826,1
PAPILIONOIDEAE_Chesneya_ferganensis_MSB139226_JQ669604,1
PAPILIONOIDEAE_Tibetia_himalaica_NC053369,1
PAPILIONOIDEAE_Tibetia_yunnanensis_RBGEExpeditionDegen138_JQ669583,1
PAPILIONOIDEAE_Tibetia_forrestii_Liuj153027_NC036109,1
PAPILIONOIDEAE_Gueldenstaedtia_guangxiensis_XYP199_KX021480,1
PAPILIONOIDEAE_Gueldenstaedtia_verna_Podlech55501_JQ619966,1
PAPILIONOIDEAE_Vicia_amurensis_Endo3623_HM026400,1
PAPILIONOIDEAE_Vicia_japonica_Choi97205_HM026401,1
PAPILIONOIDEAE_Vicia_nipponica_Cho81024_HM026404,1
PAPILIONOIDEAE_Vicia_venosa_Cho80824_HM026403,1
PAPILIONOIDEAE_Vicia_pseudoorobus_Kakinuma6_HM026377,1
PAPILIONOIDEAE_Vicia_unijuga_Cho80806_HM026402,1
PAPILIONOIDEAE_Vicia_dichroantha_Endo588101_HM026381,1
PAPILIONOIDEAE_Vicia_tibetica_Endo535101_HM026390,1
PAPILIONOIDEAE_Vicia_nummularia_Endo550101_HM026383,1
PAPILIONOIDEAE_Vicia_amoena_Cho80810_HM026399,1
PAPILIONOIDEAE_Vicia_cassubica_Kenicer101A_HM026411,1
PAPILIONOIDEAE_Vicia_sparsiflora_Kenicer75c_HM026413,1
PAPILIONOIDEAE_Vicia_pisiformis_Kenicer243_JX505896,1
PAPILIONOIDEAE_Vicia_grandiflora_SteeleSN_AF522156,1
PAPILIONOIDEAE_Vicia_sepium_NC039595,1
PAPILIONOIDEAE_Vicia_sativa_NC027155,1
PAPILIONOIDEAE_Vicia_faba_Duan2018010_MT120813,1
PAPILIONOIDEAE_Vicia_narbonensis_USDAPI206927_KM487295,1
PAPILIONOIDEAE_Vicia_lutea_SteeleSN_AF522159,1
PAPILIONOIDEAE_Vicia_pannonica_Kenicer98_HM026412,1
PAPILIONOIDEAE_Vicia_americana_SteeleSN_AF522152,1
PAPILIONOIDEAE_Vicia_bungei_Endo548101_HM026379,1
PAPILIONOIDEAE_Vicia_dumetorum_Endo3624_HM026407,1
PAPILIONOIDEAE_Vicia_humilis_Endo43504_HM026408,1
PAPILIONOIDEAE_Vicia_leucophaea_Endo45502_HM026409,1
PAPILIONOIDEAE_Vicia_cracca_NC056383,1
PAPILIONOIDEAE_Vicia_tenuifolia_Kenicer245_JX505905,1
PAPILIONOIDEAE_Vicia_villosa_SteeleSN_AF522161,1
PAPILIONOIDEAE_Vicia_benghalensis_SteeleSN_AF522154,1
PAPILIONOIDEAE_Vicia_pulchella_Hodgson12942_JQ669588,1
PAPILIONOIDEAE_Vicia_sessei_Endo43502_HM026410,1
PAPILIONOIDEAE_Vicia_ludoviciana_SteeleSN_AF522158,1
PAPILIONOIDEAE_Vicia_articulata_SteeleSN_AF522153,1
PAPILIONOIDEAE_Vicia_hirsuta_SteeleSN_AF522157,1
PAPILIONOIDEAE_Vicia_ervilia_USDAPI229733_KM487294,1
PAPILIONOIDEAE_Vicia_koeieana_Mossadegh49_JQ669587,1
PAPILIONOIDEAE_Vicia_lenticula_SteeleSN_AF522090,1
PAPILIONOIDEAE_Vicia_orientalis_FUMH34755_AB935093,1
PAPILIONOIDEAE_Vicia_lens_Unvouchered_NC027152,1
PAPILIONOIDEAE_Vicia_lentoides_USDAPI572359_KM487291,1
PAPILIONOIDEAE_Vicia_crocea_Davis37715_HM026406,1
PAPILIONOIDEAE_Vicia_nigricans_SteeleSN_AF522155,1
PAPILIONOIDEAE_Vicia_tetrasperma_Nelson27040_JX505909,1
PAPILIONOIDEAE_Lathyrus_davidii_Lee207001_HM026393,1
PAPILIONOIDEAE_Lathyrus_quinquenervius_Lee10613_HM026397,1
PAPILIONOIDEAE_Lathyrus_palustris_Lee10622_HM026396,1
PAPILIONOIDEAE_Lathyrus_vaniotii_Lee20723_HM026398,1
PAPILIONOIDEAE_Lathyrus_japonicus_Lee205019_HM026395,1
PAPILIONOIDEAE_Lathyrus_ochroleucus_Unvouchered_NC027077,1
PAPILIONOIDEAE_Lathyrus_venosus_Unvouchered_NC027080,1
PAPILIONOIDEAE_Lathyrus_lanszwertii_Redman2028_EU025896,1
PAPILIONOIDEAE_Lathyrus_vestitus_SteeleSN_AF522088,1
PAPILIONOIDEAE_Lathyrus_graminifolius_Parfitt4775_EU025895,1
PAPILIONOIDEAE_Lathyrus_littoralis_Unvouchered_NC027076,1
PAPILIONOIDEAE_Lathyrus_pubescens_Unvouchered_NC027079,1
PAPILIONOIDEAE_Lathyrus_inconspicuus_Unvouchered_NC027149,1
PAPILIONOIDEAE_Lathyrus_aphaca_SteeleSN_AF522084,1
PAPILIONOIDEAE_Lathyrus_pratensis_Asmussen199447_JX505811,1
PAPILIONOIDEAE_Lathyrus_cicera_USDAPI237639_KM487289,1
PAPILIONOIDEAE_Lathyrus_sativus_NC014063,1
PAPILIONOIDEAE_Lathyrus_latifolius_SteeleSN_AF522085,1
PAPILIONOIDEAE_Lathyrus_odoratus_Unvouchered_NC027150,1
PAPILIONOIDEAE_Lathyrus_tingitanus_SteeleSN_AF522087,1
PAPILIONOIDEAE_Lathyrus_fulvus_JI1006_JX677853,1
PAPILIONOIDEAE_Lathyrus_oleraceus_FelthamFirst_NC014057,1
PAPILIONOIDEAE_Lathyrus_formosus_NC047213,1
PAPILIONOIDEAE_Lathyrus_clymenum_Asmussen19942_JX505793,1
PAPILIONOIDEAE_Lathyrus_neurolobus_Norton1992225_JX505804,1
PAPILIONOIDEAE_Lathyrus_gloeosperma_Norton1996540_JX505796,1
PAPILIONOIDEAE_Trifolium_albopurpureum_SteeleSN_AF522116,1
PAPILIONOIDEAE_Trifolium_gracilentum_SteeleSN_AF522123,1
PAPILIONOIDEAE_Trifolium_microcephalum_SteeleSN_AF522128,1
PAPILIONOIDEAE_Trifolium_willdenovii_SteeleSN_AF522137,1
PAPILIONOIDEAE_Trifolium_wormskioldii_SteeleSN_AF522138,1
PAPILIONOIDEAE_Trifolium_beckwithii_TaylorSN_AY386946,1
PAPILIONOIDEAE_Trifolium_nanum_SteeleSN_AF522129,1
PAPILIONOIDEAE_Trifolium_repens_NC024036,1
PAPILIONOIDEAE_Trifolium_thalii_SteeleSN_AF522136,1
PAPILIONOIDEAE_Trifolium_cheranganiense_SteeleSN_AF522120,1
PAPILIONOIDEAE_Trifolium_semipilosum_SteeleSN_AF522132,1
PAPILIONOIDEAE_Trifolium_burchellianum_SteeleSN_AF522118,1
PAPILIONOIDEAE_Trifolium_resupinatum_SteeleSN_AF522117,1
PAPILIONOIDEAE_Trifolium_hybridum_SteeleSN_AF522125,1
PAPILIONOIDEAE_Trifolium_spumosum_SteeleSN_AF522133,1
PAPILIONOIDEAE_Trifolium_incarnatum_SteeleSN_AF522126,1
PAPILIONOIDEAE_Trifolium_striatum_SteeleSN_AF522134,1
PAPILIONOIDEAE_Trifolium_patulum_SteeleSN_AF522130,1
PAPILIONOIDEAE_Trifolium_pratense_Wojciechowski1546_KP230743,1
PAPILIONOIDEAE_Trifolium_hirtum_SteeleSN_AF522124,1
PAPILIONOIDEAE_Trifolium_alexandrinum_MN857160,1
PAPILIONOIDEAE_Trifolium_glomeratum_Schaefer201209_JX505831,1
PAPILIONOIDEAE_Trifolium_ochroleucon_SteeleSN_AF522119,1
PAPILIONOIDEAE_Trifolium_meduseum_Unvouchered_NC024166,1
PAPILIONOIDEAE_Trifolium_subterraneum_Unvouchered_NC011828,1
PAPILIONOIDEAE_Trifolium_lupinaster_SteeleSN_AF522127,1
PAPILIONOIDEAE_Trifolium_glanduliferum_Unvouchered_NC025744,1
PAPILIONOIDEAE_Trifolium_strictum_Unvouchered_NC025745,1
PAPILIONOIDEAE_Trifolium_boissieri_Unvouchered_NC025743,1
PAPILIONOIDEAE_Trifolium_grandiflorum_Unvouchered_NC024034,1
PAPILIONOIDEAE_Trifolium_dubium_Schaefer201222_JX505830,1
PAPILIONOIDEAE_Trifolium_aureum_Unvouchered_NC024035,1
PAPILIONOIDEAE_Medicago_soleirolii_Steele92_HM159587,1
PAPILIONOIDEAE_Medicago_turbinata_Steele91_HM159590,1
PAPILIONOIDEAE_Medicago_doliata_Steele86_HM159560,1
PAPILIONOIDEAE_Medicago_tornata_Steele133_AF522095,1
PAPILIONOIDEAE_Medicago_truncatula_NC003119,1
PAPILIONOIDEAE_Medicago_littoralis_Steele63_HM159568,1
PAPILIONOIDEAE_Medicago_praecox_Steele80_HM159577,1
PAPILIONOIDEAE_Medicago_rigidula_Steele132_HM159579,1
PAPILIONOIDEAE_Medicago_rigiduloides_USDAPI534250_NC068650,1
PAPILIONOIDEAE_Medicago_constricta_USDAPI534177_KX832740,1
PAPILIONOIDEAE_Medicago_noeana_Steele90_AF522100,1
PAPILIONOIDEAE_Medicago_scutellata_Steele124_HM159584,1
PAPILIONOIDEAE_Medicago_rugosa_Steele199_KX832743,1
PAPILIONOIDEAE_Medicago_polymorpha_Steele2_AF522104,1
PAPILIONOIDEAE_Medicago_sphaerocarpos_Steele84_HM159574,1
PAPILIONOIDEAE_Medicago_heyniana_Steele47_AF522093,1
PAPILIONOIDEAE_Medicago_lupulina_NC042847,1
PAPILIONOIDEAE_Medicago_tenoreana_ChoiMD027_NC057658,1
PAPILIONOIDEAE_Medicago_disciformis_NC057655,1
PAPILIONOIDEAE_Medicago_coronata_NC057660,1
PAPILIONOIDEAE_Medicago_minima_NC042849,1
PAPILIONOIDEAE_Medicago_arabica_Steele79_HM159554,1
PAPILIONOIDEAE_Medicago_orbicularis_Steele28_AF522101,1
PAPILIONOIDEAE_Medicago_daghestanica_K12June1972_HM159561,1
PAPILIONOIDEAE_Medicago_carstiensis_Krendl2381988_HM159558,1
PAPILIONOIDEAE_Medicago_prostrata_Steele120_AF522105,1
PAPILIONOIDEAE_Medicago_tetraprostrata_NC042844,1
PAPILIONOIDEAE_Medicago_falcata_NC032066,1
PAPILIONOIDEAE_Medicago_sativa_Wojciechowski561_AY386881,1
PAPILIONOIDEAE_Medicago_saxatilis_Steele102_HM159583,1
PAPILIONOIDEAE_Medicago_marina_Della2252_HM159570,1
PAPILIONOIDEAE_Medicago_ciliaris_Steele119_HM159559,1
PAPILIONOIDEAE_Medicago_intertexta_Steele73_HM159565,1
PAPILIONOIDEAE_Medicago_sauvagei_NC057659,1
PAPILIONOIDEAE_Medicago_laciniata_Akani8359_JQ619962,1
PAPILIONOIDEAE_Medicago_granadensis_Steele85_HM159563,1
PAPILIONOIDEAE_Medicago_rhodopea_KouzmanovSN_HM159578,1
PAPILIONOIDEAE_Medicago_hybrida_Unvouchered_NC027153,1
PAPILIONOIDEAE_Medicago_papillosa_Unvouchered_NC027154,1
PAPILIONOIDEAE_Medicago_pironae_Steele112_HM159576,1
PAPILIONOIDEAE_Medicago_arborea_Steele81_HM159555,1
PAPILIONOIDEAE_Medicago_cancellata_Steele76_HM159557,1
PAPILIONOIDEAE_Medicago_cretacea_M0147944_JQ669612,1
PAPILIONOIDEAE_Medicago_blancheana_NC042852,1
PAPILIONOIDEAE_Medicago_rotata_USDAPI495576_NC068639,1
PAPILIONOIDEAE_Medicago_bonarotiana_Steele77_HM159556,1
PAPILIONOIDEAE_Medicago_shepardii_Steele107_HM159586,1
PAPILIONOIDEAE_Medicago_secundiflora_Steele118_HM159585,1
PAPILIONOIDEAE_Medicago_suffruticosa_Steele105_HM159588,1
PAPILIONOIDEAE_Medicago_archiducisnicolai_Li972_KC333393,1
PAPILIONOIDEAE_Medicago_ruthenica_Steele56_AF522107,1
PAPILIONOIDEAE_Medicago_edgeworthii_Li973_KC333394,1
PAPILIONOIDEAE_Medicago_platycarpos_Steele74_AF522102,1
PAPILIONOIDEAE_Medicago_biflora_Steele70_AF522091,1
PAPILIONOIDEAE_Medicago_brachycarpa_Steele72_AF522092,1
PAPILIONOIDEAE_Medicago_hypogaea_Steele27_AF522094,1
PAPILIONOIDEAE_Medicago_lanigera_Steele30_AF522096,1
PAPILIONOIDEAE_Medicago_medicaginoides_Steele66_AF522097,1
PAPILIONOIDEAE_Medicago_monantha_Steele35_AF522098,1
PAPILIONOIDEAE_Medicago_monspeliaca_Steele60_AF522099,1
PAPILIONOIDEAE_Medicago_polyceratia_Steele44_AF522103,1
PAPILIONOIDEAE_Medicago_radiata_NC042854,1
PAPILIONOIDEAE_Melilotus_segetalis_Sales947_HM159591,1
PAPILIONOIDEAE_Melilotus_sulcatus_Edmonson2897_HM159592,1
PAPILIONOIDEAE_Melilotus_indicus_Wojciechowski540_AY386882,1
PAPILIONOIDEAE_Melilotus_albus_Jansen22_OL672886,1
PAPILIONOIDEAE_Melilotus_officinalis_Jones1016_KP126849,1
PAPILIONOIDEAE_Melilotus_altissimus_NMW4210_JN894066,1
PAPILIONOIDEAE_Trigonella_cretica_Steele18_AF522146,1
PAPILIONOIDEAE_Trigonella_coerulescens_Steele7_AF522144,1
PAPILIONOIDEAE_Trigonella_macrorrhyncha_Steele43_AF522150,1
PAPILIONOIDEAE_Trigonella_foenumgraecum_NC042857,1
PAPILIONOIDEAE_Trigonella_gladiata_Steele42_AF522148,1
PAPILIONOIDEAE_Trigonella_caerulea_Steele48_AF522143,1
PAPILIONOIDEAE_Trigonella_balansae_Steele6_AF522140,1
PAPILIONOIDEAE_Trigonella_glabra_Steele65_HM159595,1
PAPILIONOIDEAE_Trigonella_anguina_Steele5_HM159593,1
PAPILIONOIDEAE_Trigonella_arabica_Steele69_AF522139,1
PAPILIONOIDEAE_Trigonella_calliceras_Steele40_AF522142,1
PAPILIONOIDEAE_Trigonella_kotschyi_Steele64_AF522149,1
PAPILIONOIDEAE_Trigonella_spruneriana_Steele8_AF522151,1
PAPILIONOIDEAE_Melilotus_bicolor_Steele19_AF522141,1
PAPILIONOIDEAE_Trigonella_elliptica_Steele170_HM159594,1
PAPILIONOIDEAE_Ononis_arvensis_SteeleSN_AF522112,1
PAPILIONOIDEAE_Ononis_mitissima_Steele89_KT260177,1
PAPILIONOIDEAE_Ononis_biflora_USDAPI244319_AF522113,1
PAPILIONOIDEAE_Ononis_natrix_USDAPI246743_AF522114,1
PAPILIONOIDEAE_Cicer_kermanense_Javadi474_AB198884,1
PAPILIONOIDEAE_Cicer_tragacanthoides_Javadi200133_AB198893,1
PAPILIONOIDEAE_Cicer_songaricum_Javadi200139_AB198897,1
PAPILIONOIDEAE_Cicer_flexuosum_Javadi01272124_AB198882,1
PAPILIONOIDEAE_Cicer_macracanthum_SteeleSN_AF522080,1
PAPILIONOIDEAE_Cicer_anatolicum_Javadi1637_AB198872,1
PAPILIONOIDEAE_Cicer_pungens_Javadi71802_AB198891,1
PAPILIONOIDEAE_Cicer_oxyodon_Javadi743_AB198889,1
PAPILIONOIDEAE_Cicer_stapfianum_Javadi561996_AB198901,1
PAPILIONOIDEAE_Cicer_subaphyllum_Javadi1996_AB198898,1
PAPILIONOIDEAE_Cicer_spiroceras_Javadi200132_AB198892,1
PAPILIONOIDEAE_Cicer_microphyllum_Javadi200142_AB198886,1
PAPILIONOIDEAE_Cicer_nuristanicum_Javadi71802_AB198900,1
PAPILIONOIDEAE_Cicer_multijugum_Javadi200140_AB198888,1
PAPILIONOIDEAE_Cicer_chorassanicum_Javadi200128_AB198879,1
PAPILIONOIDEAE_Cicer_yamashitae_USDAPI504550_AF522082,1
PAPILIONOIDEAE_Cicer_montbretii_Javadi4364_AB198887,1
PAPILIONOIDEAE_Cicer_bijugum_Javadi571999_AB198877,1
PAPILIONOIDEAE_Cicer_judaicum_Javadi200146_AB198883,1
PAPILIONOIDEAE_Cicer_pinnatifidum_SteeleSN_AF522081,1
PAPILIONOIDEAE_Cicer_incisum_Javadi11438_AB198895,1
PAPILIONOIDEAE_Cicer_echinospermum_USDAPI599067_AB198881,1
PAPILIONOIDEAE_Cicer_reticulatum_Javadi200121_AB198899,1
PAPILIONOIDEAE_Cicer_arietinum_Wojciechowski189_AY386897,1
PAPILIONOIDEAE_Cicer_canariense_SteeleSN_AF522079,1
PAPILIONOIDEAE_Cicer_cuneatum_Javadi200145_AB198896,1
PAPILIONOIDEAE_Galega_officinalis_NC051885,1
PAPILIONOIDEAE_Galega_orientalis_SteeleSN_AF522083,1
PAPILIONOIDEAE_Parochetus_africanus_Grimshaw94204_JQ619993,1
PAPILIONOIDEAE_Parochetus_communis_MN966654,1
PAPILIONOIDEAE_Austrocallerya_australis_ListonSN_JQ619953,1
PAPILIONOIDEAE_Austrocallerya_megasperma_Wilson7646_JQ619952,1
PAPILIONOIDEAE_Padbruggea_dasyphylla_SirichamornYSM20174_MK965709,1
PAPILIONOIDEAE_Padbruggea_filipes_ON022041,1
PAPILIONOIDEAE_Wisteria_brachybotrys_Chase22664_JQ619956,1
PAPILIONOIDEAE_Wisteria_floribunda_IRGC105690_NC027677,1
PAPILIONOIDEAE_Wisteria_sinensis_CSH15169_MT120815,1
PAPILIONOIDEAE_Wisteria_frutescens_Trusty81_JQ619957,1
PAPILIONOIDEAE_Whitfordiodendron_erianthum_Chuan195_KP230745,1
PAPILIONOIDEAE_Whitfordiodendron_scandens_Hi416_MK965719,1
PAPILIONOIDEAE_Afgekia_mahidoliae_SirichamornSN_MK965687,1
PAPILIONOIDEAE_Afgekia_sericea_Mood85s47_KF294875,1
PAPILIONOIDEAE_Kanburia_chlorantha_SirichamornY2014151_MK965704,1
PAPILIONOIDEAE_Kanburia_tenasserimensis_SirichamornYS20158_MK965705,1
PAPILIONOIDEAE_Callerya_cinerea_Shaoqing201161901_KF294876,1
PAPILIONOIDEAE_Callerya_nitida_Duan2017002_MT120748,1
PAPILIONOIDEAE_Callerya_dielsiana_Shaoqing201152902_KF294878,1
PAPILIONOIDEAE_Callerya_cochinchinensis_Shaoqing201152907_KF294877,1
PAPILIONOIDEAE_Wisteriopsis_eurybotrya_Shaoqing201161501_KF294879,1
PAPILIONOIDEAE_Wisteriopsis_japonica_ComptonSN_MK965738,1
PAPILIONOIDEAE_Wisteriopsis_reticulata_Wojciechowski1278_JQ619954,1
PAPILIONOIDEAE_Nanhaia_speciosa_MZ028462,1
PAPILIONOIDEAE_Nanhaia_fordii_Li401972_MK965707,1
PAPILIONOIDEAE_Endosamara_racemosa_MattaphaPK21_MK965701,1
PAPILIONOIDEAE_Sarcodum_scandens_Loc11555_MT120810,1
PAPILIONOIDEAE_Sigmoidala_kityana_Mattapha1117_KY241809,1
PAPILIONOIDEAE_Glycyrrhiza_glabra_THS493_AB280742,1
PAPILIONOIDEAE_Glycyrrhiza_uralensis_GURA20190716V3_MN199032,1
PAPILIONOIDEAE_Glycyrrhiza_pallidiflora_NHQ02_EF685997,1
PAPILIONOIDEAE_Glycyrrhiza_inflata_THS502_AB280743,1
PAPILIONOIDEAE_Glycyrrhiza_lepidota_NC034229,1
PAPILIONOIDEAE_Glycyrrhiza_aspera_Podlech30881_JQ669639,1
PAPILIONOIDEAE_Glycyrrhiza_astragalina_Seijo1511_JQ619942,1
PAPILIONOIDEAE_Glycyrrhiza_echinata_EA1085_MT120761,1
PAPILIONOIDEAE_Glycyrrhiza_bucharica_Hayashi13A05_MT120801,1
PAPILIONOIDEAE_Glycyrrhiza_triphylla_HewerH4000_JQ619945,1
PAPILIONOIDEAE_Glycyrrhizopsis_flavescens_SamuelssonSN_MT120795,1
PAPILIONOIDEAE_Adinobotrys_atropurpureus_Chuan201_KP230744,1
PAPILIONOIDEAE_Coursetia_glabella_Jenkins99201_EU025902,1
PAPILIONOIDEAE_Coursetia_glandulosa_Lavin5347_AF543852,1
PAPILIONOIDEAE_Coursetia_caribaea_Martinez23760_AF543853,1
PAPILIONOIDEAE_Coursetia_hassleri_Pennington891_KY045855,1
PAPILIONOIDEAE_Coursetia_brachyrhachis_Pennington853_KY045854,1
PAPILIONOIDEAE_Coursetia_rostrata_Cardoso4783_NC067544,1
PAPILIONOIDEAE_Coursetia_axillaris_Lavin4641_AF543854,1
PAPILIONOIDEAE_Coursetia_insomniifolia_Lavin5732_AF543855,1
PAPILIONOIDEAE_Peteria_scoparia_Wojciechowski2003_KX267825,1
PAPILIONOIDEAE_Peteria_thomsonae_Lavin6179_AF547190,1
PAPILIONOIDEAE_Genistidium_dumosum_Lavin210890_AF543858,1
PAPILIONOIDEAE_Poissonia_heterantha_Lavin5856_AF547192,1
PAPILIONOIDEAE_Poissonia_weberbaueri_Hutchinson7259_AF547188,1
PAPILIONOIDEAE_Poissonia_hypoleuca_Lavin5787_AF547193,1
PAPILIONOIDEAE_Sphinctospermum_constrictum_Reina98547_AF547191,1
PAPILIONOIDEAE_Olneya_tesota_Wojciechowski877_AF543857,1
PAPILIONOIDEAE_Robinia_hispida_PS0244MT01_HM049519,1
PAPILIONOIDEAE_Robinia_neomexicana_Wojciechowski717_AF543856,1
PAPILIONOIDEAE_Robinia_pseudoacacia_NC026684,1
PAPILIONOIDEAE_Hebestigma_cubense_Lavin7144a_AF543850,1
PAPILIONOIDEAE_Lennea_modesta_Lavin8210_AF543851,1
PAPILIONOIDEAE_Poitea_campanilla_Lavin80331_AF547207,1
PAPILIONOIDEAE_Poitea_punicea_Muscarella0132456781_KJ012728,1
PAPILIONOIDEAE_Poitea_glyciphylla_Lavin8030_AY650278,1
PAPILIONOIDEAE_Poitea_immarginata_Lavin7105_AF547198,1
PAPILIONOIDEAE_Gliricidia_robusta_Hughes1186_AF547194,1
PAPILIONOIDEAE_Gliricidia_maculata_Hughes675_AF547196,1
PAPILIONOIDEAE_Gliricidia_sepium_Hughes622_AF547197,1
PAPILIONOIDEAE_Gliricidia_brenningii_Hughes1193_AF547199,1
PAPILIONOIDEAE_Gliricidia_ehrenbergii_Hughes1468_AF547195,1
PAPILIONOIDEAE_Sesbania_goetzei_Mithen373_JX453721,1
PAPILIONOIDEAE_Sesbania_sesban_Polunin163_JQ669578,1
PAPILIONOIDEAE_Sesbania_melanocaulis_Friis8207_JQ669634,1
PAPILIONOIDEAE_Sesbania_tetraptera_Richards19230_HQ730421,1
PAPILIONOIDEAE_Sesbania_greenwayi_Kayombo4307_JX453722,1
PAPILIONOIDEAE_Sesbania_hirtistyla_Mwangoka1344_JX453723,1
PAPILIONOIDEAE_Sesbania_cinerascens_Smith4127_HQ730423,1
PAPILIONOIDEAE_Sesbania_macrantha_Bidgood3840_JQ669633,1
PAPILIONOIDEAE_Sesbania_rostrata_BjornstadAB749_JX453727,1
PAPILIONOIDEAE_Sesbania_campylocarpa_Burbridge5353_JX453718,1
PAPILIONOIDEAE_Sesbania_chippendalei_Pedley2021_JX453719,1
PAPILIONOIDEAE_Sesbania_grandiflora_Yi15234_NC047382,1
PAPILIONOIDEAE_Sesbania_cannabina_Duan2018009_MT120811,1
PAPILIONOIDEAE_Sesbania_sericea_Wittahn4809_JX453728,1
PAPILIONOIDEAE_Sesbania_tomentosa_RankerC3_JQ669638,1
PAPILIONOIDEAE_Sesbania_herbacea_Farruggia1111_HQ730419,1
PAPILIONOIDEAE_Sesbania_drummondii_Jansen6_MW981640,1
PAPILIONOIDEAE_Sesbania_punicea_Wojciechowski1185_JQ669577,1
PAPILIONOIDEAE_Sesbania_virgata_Godfrey80740_JQ669632,1
PAPILIONOIDEAE_Sesbania_vesicaria_Lavin6194_AF543847,1
PAPILIONOIDEAE_Lotus_corniculatus_MT528596,1
PAPILIONOIDEAE_Lotus_japonicus_MG20_NC002694,1
PAPILIONOIDEAE_Lotus_pedunculatus_NMW4200_JN893890,1
PAPILIONOIDEAE_Lotus_dorycnium_Urban94205_JQ619968,1
PAPILIONOIDEAE_Lotus_subbiflorus_BM200888_HM851128,1
PAPILIONOIDEAE_Lotus_berthelotii_Ojeda653_KM372734,1
PAPILIONOIDEAE_Lotus_pyranthus_Ojeda3842_KM372739,1
PAPILIONOIDEAE_Lotus_maculatus_Ojeda4_KM372737,1
PAPILIONOIDEAE_Lotus_requienii_IPMBP7251_KY046196,1
